iteration,best_loss
1,6.280173289502264
2,6.277812155998168
3,6.226621124874595
4,6.107719856480738
5,6.107719855925621
6,6.003286952442319
7,5.992953575491274
8,5.969249676238816
9,5.956254910797409
10,5.955099890772303
