iteration,best_loss
0,127.92001611121387
1,127.92001611121387
2,127.92001611121387
3,127.92001611121387
4,77.761825726269
5,10.94175736983485
6,10.94175736983485
7,10.94175736983485
8,10.94175736983485
9,10.94175736983485
10,10.94175736983485
11,10.94175736983485
12,10.94175736983485
13,10.644843012913247
14,9.218351075366028
15,9.218351075366028
16,9.218351075366028
17,9.218351075366028
18,9.218351075366028
19,9.218351075366028
20,9.218351075366028
21,9.218351075366028
22,9.218351075366028
23,9.218351075366028
24,9.218351075366028
25,9.218351075366028
26,9.218351075366028
27,9.218351075366028
28,9.218351075366028
29,9.218351075366028
30,9.218351075366028
31,9.218351075366028
32,9.218351075366028
33,9.218351075366028
34,9.218351075366028
35,9.218351075366028
36,9.218351075366028
37,9.218351075366028
38,9.218351075366028
39,9.218351075366028
40,9.218351075366028
41,9.218351075366028
42,9.218351075366028
43,9.218351075366028
44,9.218351075366028
45,9.218351075366028
46,9.218351075366028
47,9.218351075366028
48,9.218351075366028
49,9.218351075366028
50,9.218351075366028
51,9.218351075366028
52,9.218351075366028
53,9.218351075366028
54,9.218351075366028
55,9.218351075366028
56,9.218351075366028
57,9.218351075366028
58,9.218351075366028
59,9.218351075366028
60,9.218351075366028
61,9.218351075366028
62,9.218351075366028
63,9.218351075366028
64,7.740188483529377
65,7.740188483529377
66,7.740188483529377
67,7.740188483529377
68,7.740188483529377
69,7.740188483529377
70,7.740188483529377
71,7.740188483529377
72,7.740188483529377
73,7.740188483529377
74,6.157822359153584
75,6.157822359153584
76,6.157822359153584
77,6.157822359153584
78,6.157822359153584
79,6.157822359153584
80,6.157822359153584
81,6.157822359153584
82,6.157822359153584
83,6.157822359153584
84,6.157822359153584
85,6.157822359153584
86,6.157822359153584
87,6.157822359153584
88,6.157822359153584
89,6.157822359153584
90,6.157822359153584
91,6.157822359153584
92,6.157822359153584
93,6.157822359153584
94,6.157822359153584
95,6.157822359153584
96,6.157822359153584
97,6.157822359153584
98,6.157822359153584
99,5.017879427306677
100,5.017879427306677
101,5.017879427306677
102,5.017879427306677
103,5.017879427306677
104,5.017879427306677
105,5.017879427306677
106,5.017879427306677
107,4.919947538023406
108,4.919947538023406
109,4.919947538023406
110,4.919947538023406
111,4.919947538023406
