iteration,best_loss
0,100.62179371101746
1,100.62179371101746
2,100.62179371101746
3,100.62179371101746
4,100.62179371101746
5,89.60264181441407
6,31.140508828038246
7,31.140508828038246
8,20.246034588752824
9,20.246034588752824
10,20.246034588752824
11,20.246034588752824
12,20.246034588752824
13,20.246034588752824
14,20.246034588752824
15,20.246034588752824
16,20.246034588752824
17,20.246034588752824
18,20.246034588752824
19,20.246034588752824
20,20.246034588752824
21,20.246034588752824
22,20.246034588752824
23,20.246034588752824
24,20.246034588752824
25,20.246034588752824
26,15.088632603499578
27,15.088632603499578
28,15.088632603499578
29,15.088632603499578
30,15.088632603499578
31,15.088632603499578
32,15.088632603499578
33,15.088632603499578
34,15.088632603499578
35,15.088632603499578
36,15.088632603499578
37,15.088632603499578
38,15.088632603499578
39,15.088632603499578
40,12.657704674866268
41,12.657704674866268
42,12.657704674866268
43,12.657704674866268
44,12.657704674866268
45,12.657704674866268
46,12.657704674866268
47,12.657704674866268
48,12.657704674866268
49,12.657704674866268
50,12.657704674866268
51,12.657704674866268
52,12.657704674866268
53,12.657704674866268
54,12.657704674866268
55,12.657704674866268
56,12.657704674866268
57,12.657704674866268
58,12.657704674866268
59,12.657704674866268
60,12.657704674866268
61,12.657704674866268
62,12.657704674866268
63,12.657704674866268
64,12.657704674866268
65,12.657704674866268
66,12.657704674866268
67,12.657704674866268
68,12.657704674866268
69,12.657704674866268
70,12.657704674866268
71,12.657704674866268
72,12.657704674866268
73,12.657704674866268
74,12.657704674866268
75,12.657704674866268
76,11.452542522687564
77,11.452542522687564
78,11.452542522687564
79,11.452542522687564
80,11.452542522687564
81,11.452542522687564
82,11.452542522687564
83,11.452542522687564
84,11.452542522687564
85,11.452542522687564
86,11.452542522687564
87,11.452542522687564
88,11.452542522687564
89,11.452542522687564
90,11.452542522687564
91,11.452542522687564
92,11.452542522687564
93,11.452542522687564
94,11.452542522687564
95,11.452542522687564
96,11.452542522687564
97,11.452542522687564
98,11.452542522687564
99,11.452542522687564
100,11.452542522687564
101,11.452542522687564
102,11.452542522687564
103,11.452542522687564
104,11.452542522687564
105,11.452542522687564
106,11.452542522687564
107,11.452542522687564
108,11.452542522687564
109,11.452542522687564
110,11.452542522687564
111,11.452542522687564
112,11.452542522687564
113,11.452542522687564
114,11.452542522687564
115,11.452542522687564
116,11.452542522687564
117,11.452542522687564
118,11.452542522687564
119,11.452542522687564
120,11.452542522687564
121,11.452542522687564
122,11.452542522687564
123,11.452542522687564
124,11.452542522687564
125,11.452542522687564
126,11.452542522687564
127,11.452542522687564
128,10.637500173988844
129,10.637500173988844
130,10.637500173988844
131,10.637500173988844
132,10.637500173988844
133,10.637500173988844
134,10.637500173988844
135,10.637500173988844
136,10.637500173988844
137,10.637500173988844
138,10.637500173988844
139,10.637500173988844
140,10.637500173988844
141,10.637500173988844
142,10.637500173988844
143,10.360194151448852
144,10.360194151448852
145,10.360194151448852
146,10.360194151448852
147,10.360194151448852
148,10.360194151448852
149,10.360194151448852
150,10.360194151448852
151,10.360194151448852
152,10.360194151448852
153,10.360194151448852
154,10.360194151448852
155,10.360194151448852
156,10.360194151448852
157,10.360194151448852
158,10.360194151448852
159,10.360194151448852
160,10.360194151448852
161,10.360194151448852
162,10.360194151448852
163,10.360194151448852
164,10.360194151448852
165,10.360194151448852
166,9.524794579259114
167,9.524794579259114
168,9.524794579259114
169,9.524794579259114
170,9.524794579259114
171,9.524794579259114
172,9.524794579259114
173,9.524794579259114
174,9.524794579259114
175,9.524794579259114
176,9.524794579259114
177,9.524794579259114
178,9.524794579259114
179,9.524794579259114
180,9.524794579259114
181,9.524794579259114
182,9.524794579259114
183,9.524794579259114
184,9.524794579259114
185,9.524794579259114
186,9.524794579259114
187,9.524794579259114
188,9.524794579259114
189,9.524794579259114
190,9.524794579259114
191,9.524794579259114
192,9.524794579259114
193,9.524794579259114
194,9.524794579259114
195,9.524794579259114
196,9.524794579259114
197,9.524794579259114
198,9.524794579259114
199,9.524794579259114
200,9.524794579259114
201,9.524794579259114
202,9.524794579259114
203,9.524794579259114
204,9.524794579259114
205,9.524794579259114
206,9.524794579259114
207,9.524794579259114
208,9.524794579259114
209,9.524794579259114
210,9.524794579259114
211,9.524794579259114
212,9.524794579259114
213,9.524794579259114
214,9.524794579259114
215,9.524794579259114
216,9.524794579259114
217,9.524794579259114
218,9.524794579259114
219,9.524794579259114
220,9.524794579259114
221,9.524794579259114
222,9.524794579259114
223,9.524794579259114
224,9.524794579259114
225,9.524794579259114
226,9.524794579259114
227,9.524794579259114
228,9.524794579259114
229,9.524794579259114
230,9.524794579259114
231,9.524794579259114
232,9.524794579259114
233,9.524794579259114
234,9.524794579259114
235,9.524794579259114
236,9.524794579259114
237,9.524794579259114
238,9.524794579259114
239,9.524794579259114
240,9.524794579259114
241,9.524794579259114
242,9.524794579259114
243,9.524794579259114
244,9.524794579259114
245,9.524794579259114
246,9.524794579259114
247,9.524794579259114
248,9.524794579259114
249,9.524794579259114
250,9.524794579259114
251,9.524794579259114
252,9.524794579259114
253,9.524794579259114
254,9.524794579259114
