iteration,best_loss
0,80.8316491925175
1,80.8316491925175
2,80.8316491925175
3,80.8316491925175
4,79.91444127181079
5,79.91444127181079
6,79.91444127181079
7,79.91444127181079
8,79.91444127181079
9,79.91444127181079
10,79.91444127181079
11,79.91444127181079
12,79.91444127181079
13,79.91444127181079
14,79.91444127181079
15,35.26168466450451
16,35.26168466450451
17,25.03776383382732
18,23.212685299946138
19,21.998272738494745
20,20.37189661199089
21,18.38170717120904
22,18.38170717120904
23,18.38170717120904
24,18.38170717120904
25,18.38170717120904
26,18.38170717120904
27,18.38170717120904
28,18.38170717120904
29,18.38170717120904
30,18.38170717120904
31,18.38170717120904
32,18.38170717120904
33,18.38170717120904
34,18.38170717120904
35,8.013176250320733
36,8.013176250320733
37,8.013176250320733
38,8.013176250320733
39,8.013176250320733
40,8.013176250320733
41,8.013176250320733
42,8.013176250320733
43,8.013176250320733
44,8.013176250320733
45,8.013176250320733
46,8.013176250320733
47,8.013176250320733
48,8.013176250320733
49,8.013176250320733
50,8.013176250320733
51,8.013176250320733
52,8.013176250320733
53,8.013176250320733
54,8.013176250320733
55,8.013176250320733
56,8.013176250320733
57,8.013176250320733
58,8.013176250320733
59,8.013176250320733
60,8.013176250320733
61,8.013176250320733
62,8.013176250320733
63,8.013176250320733
64,8.013176250320733
65,8.013176250320733
66,8.013176250320733
67,8.013176250320733
68,8.013176250320733
69,8.013176250320733
70,8.013176250320733
71,8.013176250320733
72,8.013176250320733
73,8.013176250320733
74,8.013176250320733
75,8.013176250320733
76,8.013176250320733
77,8.013176250320733
78,8.013176250320733
79,8.013176250320733
80,8.013176250320733
81,8.013176250320733
82,8.013176250320733
83,8.013176250320733
84,8.013176250320733
85,8.013176250320733
86,8.013176250320733
87,8.013176250320733
88,8.013176250320733
89,8.013176250320733
90,8.013176250320733
91,8.013176250320733
92,8.013176250320733
93,8.013176250320733
94,8.013176250320733
95,8.013176250320733
96,8.013176250320733
97,8.013176250320733
98,8.013176250320733
99,8.013176250320733
100,8.013176250320733
101,8.013176250320733
102,7.467782098712609
103,7.467782098712609
104,5.157543138048144
105,5.157543138048144
106,5.157543138048144
107,5.157543138048144
108,5.157543138048144
109,5.157543138048144
110,5.157543138048144
111,5.157543138048144
112,5.157543138048144
113,5.157543138048144
114,5.157543138048144
115,5.157543138048144
116,5.157543138048144
117,5.157543138048144
118,5.157543138048144
119,5.157543138048144
120,5.157543138048144
121,5.157543138048144
122,5.157543138048144
123,5.157543138048144
124,5.157543138048144
125,5.157543138048144
126,5.157543138048144
127,5.157543138048144
128,5.157543138048144
129,5.157543138048144
130,5.157543138048144
131,5.157543138048144
132,5.157543138048144
133,5.157543138048144
134,5.157543138048144
135,5.157543138048144
136,5.157543138048144
137,5.157543138048144
138,5.157543138048144
139,5.157543138048144
140,5.157543138048144
141,5.157543138048144
142,5.157543138048144
143,5.157543138048144
144,5.157543138048144
145,5.157543138048144
146,5.157543138048144
147,5.157543138048144
148,5.157543138048144
149,5.157543138048144
150,5.157543138048144
151,5.157543138048144
152,5.157543138048144
153,5.157543138048144
154,5.157543138048144
155,5.157543138048144
156,5.157543138048144
157,5.157543138048144
158,5.157543138048144
159,5.157543138048144
160,5.157543138048144
161,5.157543138048144
162,5.157543138048144
163,5.157543138048144
164,5.157543138048144
165,5.157543138048144
166,5.157543138048144
167,5.157543138048144
168,5.157543138048144
169,5.157543138048144
170,5.157543138048144
171,5.157543138048144
172,5.157543138048144
173,5.157543138048144
174,5.157543138048144
175,5.157543138048144
176,5.157543138048144
177,5.157543138048144
178,5.157543138048144
179,5.157543138048144
180,5.157543138048144
181,5.157543138048144
182,5.157543138048144
183,5.157543138048144
184,5.157543138048144
185,5.157543138048144
186,5.157543138048144
187,5.157543138048144
188,5.157543138048144
189,5.157543138048144
190,5.157543138048144
191,5.157543138048144
192,5.157543138048144
193,5.157543138048144
194,5.157543138048144
195,5.157543138048144
196,5.157543138048144
197,5.157543138048144
198,5.157543138048144
199,5.157543138048144
200,5.157543138048144
201,5.157543138048144
202,5.157543138048144
203,5.157543138048144
204,5.157543138048144
205,5.157543138048144
206,5.157543138048144
207,5.157543138048144
208,5.157543138048144
209,5.157543138048144
210,5.157543138048144
211,5.157543138048144
212,5.157543138048144
213,5.157543138048144
214,5.157543138048144
215,5.157543138048144
216,5.157543138048144
217,4.7135658842987
218,4.7135658842987
219,4.7135658842987
220,4.7135658842987
221,4.7135658842987
222,4.7135658842987
223,4.7135658842987
224,4.7135658842987
225,4.7135658842987
226,4.7135658842987
227,4.7135658842987
228,4.7135658842987
229,4.7135658842987
230,4.7135658842987
231,4.7135658842987
232,4.7135658842987
233,4.7135658842987
234,4.7135658842987
235,4.7135658842987
236,4.7135658842987
237,4.7135658842987
238,4.7135658842987
239,4.7135658842987
240,4.7135658842987
241,4.7135658842987
242,4.7135658842987
243,4.7135658842987
244,4.7135658842987
245,4.7135658842987
246,4.7135658842987
247,4.7135658842987
248,4.7135658842987
249,4.7135658842987
250,4.7135658842987
251,4.7135658842987
252,4.7135658842987
253,4.7135658842987
254,4.7135658842987
255,4.7135658842987
256,4.7135658842987
257,4.7135658842987
258,4.7135658842987
259,4.7135658842987
260,4.7135658842987
261,4.7135658842987
262,4.7135658842987
263,4.7135658842987
264,4.7135658842987
265,4.7135658842987
266,4.7135658842987
267,4.7135658842987
268,4.7135658842987
269,4.7135658842987
270,4.7135658842987
271,4.7135658842987
272,4.7135658842987
273,4.7135658842987
274,4.7135658842987
275,4.7135658842987
276,4.7135658842987
277,4.7135658842987
278,4.7135658842987
279,4.7135658842987
280,4.7135658842987
281,4.7135658842987
282,4.7135658842987
283,4.7135658842987
284,4.7135658842987
285,4.7135658842987
286,4.7135658842987
287,4.7135658842987
288,4.7135658842987
289,4.7135658842987
290,4.7135658842987
291,4.7135658842987
292,4.7135658842987
293,4.7135658842987
294,4.7135658842987
295,4.7135658842987
296,4.7135658842987
297,4.7135658842987
298,4.7135658842987
299,4.7135658842987
300,4.7135658842987
