iteration,best_loss
1,3.947836220051241
2,3.94714788285953
3,3.9471478814449656
4,3.9372975887222097
5,3.9372975870617055
6,3.937297587365001
7,3.9372975876367535
8,3.9372975865995894
9,3.9372975877248018
10,3.937297587696104
11,3.9372975877292893
12,3.9372975877156167
13,3.9372975877536946
14,3.9372975877516536
15,3.9372975875432488
