iteration,best_loss
1,-31.966726148970775
2,-31.966726148970775
3,-31.966726148970775
4,-31.966726148970775
5,-32.019824301012996
6,-32.15337631277471
7,-32.617958499220016
8,-32.617958499220016
9,-32.617958499220016
10,-32.617958499220016
11,-32.617958499220016
12,-32.617958499220016
13,-32.617958499220016
14,-32.617958499220016
15,-32.617958499220016
