Method,NLL,GW2 distance to real program,Avg time (s)
Real program,-0.19703864627448114,0.0,
Benchmark,6.33366471769,13.193982481512773,
ALPS,0.42458872054485425,9.099096899032345,1909.181283903122
grammar_mcmc,6.932902697091937,3263.871436218589,76.40960202217101
refinestat,2.917560328569498,45.46363980675426,230.75606846809387
refinestat_mcmc,6.338412977064085,12.955607946945124,17508.48092947006
Evolutionary (GP),0.47483314975702307,13.411732933764974,811.4061336363516
