ALPS,grammar_mcmc,refinestat,refinestat_mcmc
5.898919894107777,12.460302675235669,6.677297940232511,-2.129279732469368
6.103667189810804,11.259575425411315,6.9311758557310394,-1.8311815543368284
1.6930575536747952,10.712156023239645,6.803819850766115,-2.335762556803266
3.1264167192443884,4.207734541309123,3.432420634070427,-2.061232888715431
5.995827756617273,9.7315794601503,5.427524344217379,-1.6217548257989025
