iteration,best_loss
1,6.60403631439579
2,6.419190131611987
3,6.413631646470435
4,6.41271488928531
5,6.412210149050511
6,6.412175674005325
7,6.412175673658353
8,6.412175673580094
9,6.412175673529857
10,6.412175673529857
