iteration,best_loss
1,6.2947027677067275
2,5.804890881266143
3,5.804890881266143
4,5.804890881266143
5,5.804890881266143
6,5.804890881266143
7,5.804890881266143
8,5.804890881266143
9,5.804890881266143
10,5.804890881266143
11,5.804890881266143
12,5.804890881266143
13,5.804890881266143
14,5.804890881266143
15,5.804890881266143
