ALPS,grammar_mcmc,refinestat,refinestat_mcmc
-11.60487346449344,8.99595806855058,2.0953211897272075,-9.319254579505065
-13.762467542233104,9.568455730604658,1.9536357772346293,-3.5304791036459373
-13.550173724000175,8.80232658382903,2.1833039421641542,-4.325950048787722
-12.712846238926549,8.41599554312554,2.085583967850247,-8.952965231436268
-13.171204531988712,7.797986179260147,2.2224590167564218,-10.088146147582792
