iteration,best_loss
1,-14.541261431984355
2,-20.443712161558857
3,-20.86340215548686
4,-20.905140184824564
5,-20.92645471038031
6,-20.939240151996845
7,-20.947178608766283
8,-20.95221967632647
9,-20.956217815795732
10,-20.956217815795732
