iteration,best_loss
1,6.095552347163439
2,6.019401915943348
3,5.999532408795923
4,5.999025586097572
5,5.9990255834267066
6,5.999025583374974
7,5.999025583374974
8,5.970462700613953
9,5.958617877594863
10,5.946427621724893
11,5.914910928236871
12,5.890354454569584
13,5.8506366691811635
14,5.8112043027535165
15,5.786589624381788
