iteration,best_loss
1,5.382011507569519
2,4.201964490462467
3,3.6242019569450474
4,3.6242019569450474
5,3.6242019569450474
6,3.6242019569450474
7,3.6242019569450474
8,3.6242019569450474
9,2.9760724564935446
10,0.9472308317460751
11,0.656560634716782
12,0.656560634716782
13,0.656560634716782
14,0.656560634716782
15,0.656560634716782
