iteration,best_loss
1,-4.947585374477485
2,-8.80048276587546
3,-9.429552902891842
4,-10.025496092812595
5,-10.045779588929326
6,-10.055587137856728
7,-10.061730526318621
8,-10.065664549424422
9,-10.068218096704063
10,-10.069889897583314
